X,Y,Z,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20,X.21,Y.21,Z.21,X.22,Y.22,Z.22,X.23,Y.23,Z.23,X.24,Y.24,Z.24,X.25,Y.25,Z.25
1619.897,2508.529,-1101.519,1550.919,2658.713,-1183.46,1549.184,2688.686,-976.703,1182.914,2647.703,-1114.257,1115.197,2544.053,-1053.043,1317.009,2471.022,-908.903,1019.178,0.0,0.0,987.624,2610.538,-1146.612,998.628,2621.528,-1233.046,986.561,2784.242,-1136.979,1342.679,2960.09,-999.764,1158.574,2990.859,-926.286,931.054,0.0,0.0,1033.649,2998.033,-1108.72,862.219,2582.622,-1021.229,945.239,2680.984,-872.058,971.875,2780.074,-910.548,994.594,2632.268,-1000.724,436.736,0.0,0.0,337.666,2851.238,-768.645,106.894,2830.134,-873.058,40.888,2870.635,-940.649,640.39,2857.052,-1204.366,456.586,2899.123,-1173.19,148.293,2968.698,-986.505,90.614,2891.094,-1177.806
1623.331,2504.629,-1113.025,1554.554,2654.369,-1195.666,1552.794,2684.973,-988.862,1187.206,2643.833,-1126.034,1119.509,2540.111,-1065.191,1321.391,2468.266,-921.426,1023.495,0.0,0.0,996.396,2607.994,-1159.334,1005.94,2619.238,-1245.618,997.787,2780.186,-1149.276,1347.143,2956.237,-1011.838,1166.431,2988.098,-937.049,938.533,0.0,0.0,1041.26,2998.315,-1117.924,869.456,2578.887,-1032.712,949.197,2677.471,-884.038,976.145,2776.426,-922.767,998.819,2628.817,-1008.818,441.405,0.0,0.0,343.012,2848.972,-772.07,114.101,2829.618,-872.563,42.829,2870.008,-941.288,644.278,2849.502,-1215.394,460.969,2888.614,-1194.237,143.294,2958.605,-1019.109,91.145,2873.533,-1208.77
1626.223,2500.753,-1124.494,1557.589,2650.016,-1207.795,1555.864,2681.288,-1000.971,1190.955,2639.916,-1137.727,1123.212,2536.139,-1077.205,1325.232,2465.377,-933.597,1027.319,0.0,0.0,1004.569,2604.991,-1171.583,1012.473,2616.463,-1257.752,1007.969,2775.999,-1161.604,1350.899,2952.321,-1024.062,1173.564,2985.155,-948.138,945.359,0.0,0.0,1048.164,2998.03,-1127.662,875.917,2575.079,-1044.179,952.937,2673.894,-896.044,979.932,2772.701,-935.018,1002.491,2624.56,-1017.543,445.185,0.0,0.0,348.063,2846.597,-775.661,121.272,2828.802,-873.717,45.001,2869.029,-942.015,647.641,2842.373,-1226.384,464.788,2878.026,-1214.78,139.057,2947.607,-1051.27,91.986,2855.362,-1238.867
1628.53,2497.486,-1134.891,1560.104,2645.699,-1219.909,1558.34,2677.625,-1013.075,1194.133,2635.96,-1149.439,1126.334,2532.155,-1089.078,1328.478,2462.341,-945.659,1030.555,0.0,0.0,1011.793,2601.602,-1183.466,1018.219,2613.276,-1269.769,1017.0,0.0,0.0,1353.947,2948.367,-1036.422,1179.893,2982.211,-959.543,951.417,0.0,0.0,1054.324,2997.273,-1137.883,881.633,2571.428,-1056.079,956.11,2670.251,-908.088,983.199,2768.891,-947.291,1005.62,2620.887,-1026.469,448.241,0.0,0.0,352.665,2844.137,-779.359,128.489,2827.942,-874.599,47.41,2868.177,-942.855,650.462,2835.636,-1237.382,467.932,2867.294,-1234.989,0.0,2936.737,-1082.115,0.0,2836.82,-1267.282
1630.346,2493.655,-1145.992,1562.063,2641.37,-1231.882,1560.201,2673.983,-1025.094,1196.651,2632.019,-1161.078,1128.894,2528.276,-1100.792,1331.076,2459.26,-957.417,1033.152,0.0,0.0,1018.021,2597.858,-1194.983,1023.206,2609.54,-1281.406,1025.212,0.0,0.0,1356.464,2944.414,-1048.982,1185.337,2979.283,-971.205,956.587,0.0,0.0,1059.598,2996.06,-1148.64,886.524,2567.624,-1067.851,958.732,2666.531,-920.092,985.858,2765.045,-959.576,1008.115,2617.209,-1035.915,451.076,0.0,0.0,356.921,2841.659,-783.239,135.823,2826.675,-875.563,50.381,2867.122,-943.792,652.722,2829.345,-1248.515,470.429,2856.57,-1254.565,0.0,2924.171,-1112.155,0.0,2817.673,-1294.027
1631.641,2489.65,-1157.34,1563.502,2637.002,-1243.691,1561.506,2670.261,-1037.102,1198.541,2627.981,-1172.609,1130.788,2524.342,-1112.279,1332.986,2456.147,-968.862,1035.042,0.0,0.0,1023.156,2593.834,-1206.277,1027.266,2605.259,-1292.685,1031.745,0.0,0.0,1358.323,2940.497,-1061.728,1189.765,2976.302,-983.19,960.809,0.0,0.0,1063.9,2994.358,-1159.921,890.537,2563.799,-1079.453,960.623,2662.907,-932.095,987.876,2761.224,-971.863,1009.972,2613.372,-1045.892,452.943,0.0,0.0,360.807,2839.129,-787.251,143.382,2825.329,-875.921,53.377,2865.795,-944.851,654.448,2823.413,-1259.96,472.233,2845.835,-1273.363,0.0,2910.817,-1140.848,0.0,2798.372,-1319.223
1632.294,2485.623,-1168.663,1564.271,2632.675,-1255.529,1562.222,2666.631,-1048.965,1199.75,2623.968,-1184.158,1132.064,2520.494,-1123.628,1334.213,2453.049,-979.929,1036.257,0.0,0.0,1027.224,2590.025,-1217.501,1030.356,2598.795,-1302.17,1038.268,0.0,0.0,1359.49,2936.747,-1074.56,1193.115,2973.387,-995.385,963.985,0.0,0.0,1067.177,2992.117,-1171.603,893.566,2560.036,-1091.253,961.662,2659.295,-944.096,989.025,2757.568,-984.074,1011.163,2609.358,-1056.436,454.202,0.0,0.0,364.302,2836.64,-791.382,151.094,2824.253,-876.822,56.962,2864.186,-946.094,655.612,2817.616,-1271.62,473.438,2835.222,-1291.342,0.0,2896.981,-1167.773,0.0,2780.552,-1342.163
1632.34,2481.577,-1179.959,1564.52,2628.311,-1267.187,1562.369,2663.041,-1060.757,1200.282,2619.897,-1195.614,1132.65,2516.672,-1134.878,1334.751,2449.989,-990.623,1036.709,0.0,0.0,1030.095,2586.891,-1228.878,1032.498,2593.615,-1312.771,1042.415,0.0,0.0,1359.94,2933.127,-1087.521,1195.337,2970.452,-1007.887,966.129,0.0,0.0,1069.385,2989.532,-1183.873,895.559,2556.119,-1102.675,962.605,2655.856,-956.04,989.733,2754.037,-996.335,1011.696,2605.082,-1067.573,454.85,0.0,0.0,367.46,2834.072,-795.808,158.967,2823.049,-877.79,60.73,2862.35,-947.543,656.091,2811.848,-1283.797,473.994,2824.997,-1308.465,0.0,2882.967,-1192.63,0.0,2763.784,-1363.679
1631.789,2477.551,-1190.978,1564.145,2623.893,-1278.725,1561.935,2659.597,-1072.482,1200.079,2615.836,-1207.111,1132.541,2512.836,-1145.984,1334.559,2446.946,-1000.932,1036.425,0.0,0.0,1031.804,2580.873,-1238.798,1033.564,2588.475,-1323.6,1045.114,0.0,0.0,1359.626,2929.627,-1100.598,1196.39,2967.682,-1020.622,967.192,0.0,0.0,1070.482,2986.479,-1196.732,896.527,2552.473,-1114.618,962.624,2652.643,-968.007,989.868,2750.749,-1008.644,1011.493,2600.54,-1079.281,454.308,0.0,0.0,370.291,2831.444,-800.541,166.951,2821.846,-878.999,64.611,2859.864,-949.394,655.909,2806.193,-1296.346,473.956,2815.285,-1324.701,120.662,2869.122,-1215.444,101.892,2747.422,-1384.007
1630.471,2473.462,-1202.16,1563.14,2619.498,-1290.22,1560.909,2656.173,-1084.052,1199.169,2611.785,-1218.457,1131.823,2509.012,-1156.867,1333.654,2443.951,-1010.937,1035.375,0.0,0.0,1032.286,2575.735,-1248.98,1033.551,2583.17,-1334.161,1046.364,0.0,0.0,1358.583,2926.304,-1113.681,1196.256,2964.816,-1033.641,967.145,0.0,0.0,1070.437,2982.927,-1210.076,896.43,2548.678,-1126.133,962.121,2649.629,-979.951,989.185,2747.594,-1021.045,1010.505,2595.819,-1091.509,453.095,0.0,0.0,372.631,2828.609,-805.748,175.069,2820.592,-880.549,68.612,2861.009,-947.705,655.089,2800.472,-1308.951,473.367,2806.179,-1339.924,118.117,2855.787,-1236.089,103.553,2731.934,-1402.822
1628.626,2469.429,-1213.063,1561.527,2615.062,-1301.635,1559.226,2652.853,-1095.517,1197.477,2607.718,-1229.726,1130.483,2505.189,-1167.623,1332.046,2441.081,-1020.5,1033.652,0.0,0.0,1031.545,2570.531,-1259.139,1032.502,2577.528,-1344.48,1046.061,0.0,0.0,1356.825,2923.088,-1126.862,1194.932,2962.058,-1046.932,965.957,0.0,0.0,1069.26,2978.896,-1223.972,895.257,2544.971,-1137.663,960.949,2646.871,-991.844,987.935,2744.62,-1033.502,1008.742,2591.015,-1104.242,451.119,0.0,0.0,374.521,2825.695,-811.413,183.175,2819.192,-882.325,72.55,2858.966,-949.265,653.709,2794.599,-1321.625,472.191,2797.677,-1354.335,115.354,2842.717,-1254.561,104.655,2720.854,-1419.294
1626.216,2465.449,-1223.719,1559.246,2610.626,-1312.954,1556.959,2649.706,-1106.836,1195.074,2603.671,-1240.861,1128.534,2501.49,-1178.021,1329.773,2438.266,-1029.803,1031.278,0.0,0.0,1029.56,2565.285,-1269.251,1030.314,2571.388,-1354.767,1044.232,0.0,0.0,1354.349,2919.951,-1140.067,1192.408,2959.316,-1060.511,963.659,0.0,0.0,1066.925,2974.321,-1238.362,892.994,2541.225,-1148.782,959.249,2644.31,-1003.642,986.072,2741.715,-1046.094,1006.141,2586.172,-1117.252,448.33,0.0,0.0,375.816,2822.541,-817.696,191.272,2817.651,-884.864,76.465,2857.209,-950.77,651.545,2788.638,-1334.208,470.4,2789.712,-1367.947,112.215,2830.838,-1270.444,0.0,2710.659,-1434.647
1623.055,2461.439,-1234.377,1556.363,2606.161,-1324.156,1554.046,2646.714,-1117.948,1191.912,2599.616,-1251.793,1125.901,2497.889,-1188.053,1326.827,2435.528,-1038.704,1028.357,0.0,0.0,1026.331,2560.021,-1279.46,1027.192,2564.946,-1364.867,1040.846,2733.332,-1282.362,1351.176,2916.915,-1153.254,1188.676,2956.603,-1074.328,960.202,0.0,0.0,1063.236,2969.212,-1253.266,889.652,2537.49,-1160.041,956.944,2641.861,-1015.517,0.0,2738.901,-1058.772,1002.743,2581.242,-1130.507,444.812,0.0,0.0,376.522,2819.225,-824.601,199.365,2815.861,-887.73,80.293,2855.44,-952.559,648.492,2782.618,-1346.978,468.121,2782.112,-1380.851,108.408,2819.566,-1283.869,102.609,2701.16,-1449.121
1619.209,2457.427,-1244.856,1552.882,2601.734,-1335.252,1550.506,2643.781,-1128.944,1187.959,2595.561,-1262.554,1122.666,2494.416,-1197.862,1323.21,2432.953,-1047.241,1024.851,0.0,0.0,1021.953,2554.366,-1289.273,1023.081,2558.414,-1375.006,1035.941,2729.084,-1294.029,1347.277,2913.859,-1166.557,1183.789,2953.773,-1088.478,955.627,0.0,0.0,1058.599,2963.525,-1268.689,885.25,2533.752,-1171.115,954.068,2639.515,-1027.337,0.0,2736.177,-1071.577,998.526,2576.088,-1143.972,440.572,0.0,0.0,376.777,2815.712,-832.205,207.331,2813.774,-891.165,83.821,2853.673,-954.534,644.434,2776.662,-1359.722,465.106,2774.928,-1393.107,103.941,2809.002,-1294.825,98.699,0.0,0.0
1614.875,2453.446,-1255.1,1548.802,2597.298,-1346.137,1546.341,2641.006,-1139.815,1183.239,2591.476,-1273.259,1118.787,2491.037,-1207.335,1318.874,2430.57,-1055.489,1020.795,0.0,0.0,1016.347,2548.788,-1299.25,1018.031,2551.625,-1384.963,1029.69,2724.871,-1305.669,1342.777,2910.868,-1179.899,1177.629,2950.917,-1102.891,949.964,0.0,0.0,1052.862,2957.287,-1284.557,879.851,2530.054,-1182.089,950.581,2637.279,-1039.248,0.0,2734.735,-1083.867,993.552,2570.63,-1157.52,435.561,0.0,0.0,376.338,2812.032,-840.503,215.21,2811.712,-895.362,87.186,2851.743,-956.842,639.4,2770.907,-1372.402,461.371,2768.205,-1404.765,98.944,2799.752,-1303.556,92.109,2688.454,-1473.124
1609.91,2449.499,-1265.149,1544.109,2592.909,-1356.812,1541.535,2638.371,-1150.552,1177.749,2587.412,-1283.923,1114.304,2487.678,-1216.65,1313.821,2428.42,-1063.33,1016.216,0.0,0.0,1009.665,2542.355,-1308.63,1012.091,2545.427,-1395.809,1022.209,2720.613,-1317.192,1337.451,2907.855,-1193.33,1170.554,2947.933,-1117.594,943.343,0.0,0.0,1046.095,2950.401,-1300.872,873.54,2526.06,-1192.076,946.43,2635.098,-1051.209,0.0,2732.111,-1096.799,987.831,2564.831,-1171.063,429.942,0.0,0.0,375.267,2808.133,-849.592,222.942,2808.666,-899.717,90.314,2849.41,-959.417,633.548,2765.434,-1385.033,456.685,2762.15,-1415.716,0.0,2794.589,-1310.681,82.452,2683.563,-1478.686
1604.344,2445.496,-1275.021,1538.859,2588.531,-1367.237,1536.203,2635.856,-1161.203,1171.512,2583.279,-1294.48,1109.209,2484.367,-1225.762,1308.123,2426.531,-1070.869,1011.123,0.0,0.0,1001.934,2536.375,-1318.143,1005.314,2538.281,-1405.606,1013.125,2716.338,-1328.849,1331.312,2904.798,-1206.849,1162.505,2944.763,-1132.593,935.78,0.0,0.0,1038.409,2942.821,-1317.645,866.358,2522.391,-1202.593,941.614,2632.962,-1062.891,0.0,2729.525,-1109.687,981.589,2558.608,-1184.575,423.729,0.0,0.0,373.7,2804.112,-859.355,230.471,2805.58,-904.55,91.982,2846.363,-962.441,627.036,2759.413,-1398.302,450.988,2756.515,-1426.675,88.789,2797.302,-1313.278,0.0,2679.543,-1482.778
1598.84,2441.437,-1284.627,1533.839,2583.953,-1377.664,1530.635,2633.428,-1171.955,1164.712,2579.117,-1304.96,1103.436,2481.029,-1234.681,1301.83,2424.906,-1078.105,1005.542,2486.77,-1103.811,993.285,2530.23,-1327.477,997.707,2530.849,-1414.969,1001.632,2712.003,-1340.5,1324.594,2901.693,-1220.531,1153.597,2941.502,-1147.842,927.429,0.0,0.0,1030.845,2934.59,-1334.823,858.427,2519.006,-1213.861,936.044,2630.893,-1074.432,0.0,2727.231,-1122.044,975.109,2552.089,-1198.07,417.04,0.0,0.0,371.659,2799.797,-869.932,237.539,2801.007,-910.051,94.403,2841.442,-966.963,620.679,2751.259,-1414.454,445.318,2752.103,-1437.75,85.802,2800.724,-1313.746,0.0,2671.993,-1483.381
1593.579,2437.266,-1294.119,1528.435,2579.211,-1387.996,1525.19,2631.204,-1182.634,1157.44,2574.835,-1315.27,1097.333,2477.605,-1243.23,1295.167,2423.549,-1084.976,999.575,2484.365,-1112.431,983.744,2523.906,-1336.527,989.47,2523.128,-1424.067,990.102,2707.515,-1352.043,1317.413,2898.556,-1234.474,1143.84,2937.949,-1163.485,918.352,0.0,0.0,1021.0,2925.524,-1352.396,849.825,2515.175,-1223.876,929.797,2628.81,-1085.745,0.0,2725.015,-1134.029,0.0,2545.437,-1211.419,410.208,0.0,0.0,369.564,2794.985,-881.484,244.35,2795.655,-916.813,97.07,2834.995,-973.081,614.513,0.0,0.0,0.0,2748.312,-1446.792,85.004,2801.178,-1314.93,51.073,2672.203,-1481.529
1588.427,2432.978,-1303.457,1523.157,2574.234,-1398.333,1519.994,2629.03,-1193.465,1150.099,2570.334,-1325.662,1090.769,2473.976,-1251.694,1288.424,2422.448,-1091.619,993.278,2480.546,-1121.184,973.289,2517.268,-1345.262,980.634,2514.966,-1432.735,977.604,2702.906,-1363.343,1309.98,2895.39,-1248.725,1133.402,2933.572,-1179.767,908.767,0.0,0.0,1011.073,2915.599,-1370.31,840.753,2511.476,-1234.038,922.943,2626.532,-1096.843,0.0,2722.797,-1145.684,959.898,2538.684,-1224.818,403.373,0.0,0.0,367.546,2789.851,-893.881,250.772,2790.269,-925.044,99.975,2827.998,-980.887,608.845,2734.444,-1450.736,436.301,2743.239,-1453.247,85.237,2799.853,-1316.784,48.295,2673.856,-1484.481
1583.428,2428.633,-1312.754,1517.885,2569.111,-1408.661,1514.936,2626.672,-1204.426,1143.136,2565.657,-1336.154,1084.026,2470.143,-1260.588,1281.975,2421.578,-1098.027,986.933,2478.997,-1127.902,962.085,2510.699,-1353.792,971.215,2506.396,-1440.932,964.265,2698.092,-1374.385,1302.53,2892.175,-1263.328,1122.439,2929.452,-1196.33,898.882,0.0,0.0,1000.747,2904.565,-1388.602,831.459,2507.732,-1243.633,915.784,2624.007,-1107.412,0.0,2720.073,-1156.738,953.654,2531.78,-1238.376,396.807,0.0,0.0,365.802,2784.022,-907.776,256.659,2783.764,-935.656,102.807,2820.512,-990.48,604.148,2727.719,-1468.601,434.152,2735.884,-1464.231,85.488,2798.036,-1318.625,46.956,2673.669,-1488.159
1578.443,2424.261,-1321.823,1512.71,2563.91,-1418.869,1509.837,2623.772,-1215.684,1137.113,2560.711,-1346.369,1077.113,2465.948,-1269.534,1276.188,2420.898,-1104.079,980.841,2477.818,-1133.964,950.043,2504.138,-1361.447,961.309,2497.353,-1448.337,949.7,2693.025,-1385.301,1295.745,2888.834,-1278.272,1111.082,2925.021,-1213.409,888.871,2878.3,-1374.848,990.148,2892.27,-1407.122,822.107,2504.113,-1253.527,908.631,2621.159,-1117.34,0.0,2716.148,-1167.47,947.874,2524.574,-1252.022,390.845,0.0,0.0,364.369,2777.847,-922.716,261.974,2776.094,-947.827,105.64,2812.395,-1001.678,600.082,2722.276,-1485.269,432.528,2728.425,-1473.805,85.419,2795.919,-1319.828,47.779,2672.959,-1490.065
1573.844,2419.883,-1330.753,1507.577,2558.678,-1428.921,1504.706,2620.417,-1226.906,1131.881,2555.545,-1356.605,1070.413,2461.748,-1278.306,1270.983,2420.345,-1110.012,975.618,2476.896,-1139.502,937.619,2498.303,-1369.242,951.161,2487.769,-1454.911,934.484,2687.685,-1396.265,1290.104,2885.292,-1293.589,1099.614,2920.333,-1230.948,878.983,2865.939,-1392.615,979.529,2878.57,-1425.777,813.023,2500.144,-1263.016,901.906,2618.044,-1126.89,0.0,2712.992,-1177.691,942.515,2517.007,-1265.792,385.825,0.0,0.0,363.063,2771.271,-938.893,266.76,2764.533,-962.893,108.16,2803.65,-1014.419,596.057,2717.742,-1498.227,430.031,0.0,0.0,85.222,2794.641,-1320.016,47.218,2668.968,-1487.697
1569.326,2415.46,-1339.557,1502.7,2553.451,-1438.806,1499.651,2616.693,-1237.837,1127.144,2550.183,-1366.606,1063.999,2457.554,-1287.034,1266.343,2419.856,-1115.739,969.523,2476.105,-1144.481,924.669,2491.391,-1375.803,940.987,2477.901,-1460.735,918.824,2682.074,-1407.272,1285.709,2881.271,-1309.274,1088.308,2915.087,-1249.035,869.616,2852.257,-1410.383,969.149,2863.353,-1444.594,804.342,2495.992,-1272.92,0.0,2614.959,-1136.412,0.0,2709.231,-1188.242,937.437,2509.188,-1279.595,381.522,0.0,0.0,361.911,2764.659,-955.624,271.82,2755.362,-978.137,109.864,2794.189,-1028.426,591.795,2714.93,-1510.53,0.0,2720.306,-1486.288,84.852,2794.964,-1319.606,47.06,2669.076,-1487.691
1565.465,2410.893,-1348.285,1498.208,2548.058,-1448.569,1495.182,2612.76,-1248.358,1123.016,2544.717,-1376.488,1058.296,2453.353,-1295.534,1262.305,2419.194,-1121.346,964.723,2475.368,-1148.883,912.64,2484.526,-1381.539,931.102,2467.804,-1465.232,903.134,2676.2,-1418.329,1281.655,2876.655,-1325.342,1077.417,2909.309,-1267.609,860.578,2837.24,-1428.19,959.26,2846.617,-1463.352,796.187,2491.539,-1283.177,0.0,2611.935,-1146.174,916.078,2705.71,-1198.886,933.146,2501.191,-1293.239,377.958,0.0,0.0,361.031,2757.746,-973.281,275.225,2745.765,-994.565,112.504,2783.802,-1044.341,587.931,2711.128,-1518.223,422.288,2718.503,-1491.01,84.432,2794.579,-1319.426,46.987,2668.953,-1487.668
1562.43,2406.049,-1356.964,1494.586,2542.472,-1458.292,1491.249,2608.58,-1258.638,1119.692,2539.075,-1386.152,1053.761,2448.951,-1303.778,1258.956,2418.372,-1126.6,960.622,2474.729,-1152.808,900.926,2477.588,-1386.25,921.965,2457.823,-1468.668,888.044,2669.977,-1429.152,1277.758,2871.309,-1341.672,1067.125,2902.644,-1286.689,852.297,0.0,0.0,950.124,2828.243,-1481.9,788.953,2486.724,-1292.831,0.0,2608.737,-1156.419,912.501,2702.327,-1209.676,0.0,2493.09,-1306.698,375.384,0.0,0.0,360.527,2750.54,-991.553,277.712,2735.709,-1012.096,114.065,2773.374,-1061.533,584.654,2706.395,-1523.502,416.153,2717.175,-1495.109,84.221,2793.772,-1319.337,47.005,2668.524,-1487.608
1559.926,2400.93,-1365.672,1492.032,2536.583,-1467.979,1488.392,2604.092,-1268.843,1117.285,2533.223,-1395.57,1050.535,2444.282,-1311.925,1256.382,2417.492,-1131.457,957.492,2474.148,-1156.26,890.235,2470.887,-1390.298,913.907,2448.041,-1470.898,873.845,2663.447,-1439.999,1275.019,2865.317,-1358.213,1057.776,2895.316,-1305.952,845.121,0.0,0.0,942.104,2808.35,-1500.223,782.844,2483.53,-1303.951,0.0,2605.383,-1166.774,910.395,2698.719,-1220.467,929.061,2484.901,-1319.997,373.654,0.0,0.0,360.576,2743.011,-1010.624,279.258,2725.358,-1031.089,115.135,2761.699,-1080.124,582.227,2700.834,-1527.969,411.373,2715.744,-1498.77,84.176,2793.085,-1319.338,47.014,2668.223,-1487.628
1558.0,2395.464,-1374.337,1490.532,2530.385,-1477.584,1486.498,2599.177,-1278.977,1115.76,2526.959,-1404.647,1048.742,2439.205,-1319.912,1254.682,2416.675,-1135.839,955.486,2473.522,-1159.333,881.011,2463.839,-1392.94,907.188,2438.479,-1471.869,861.082,2656.615,-1450.671,1272.982,2858.62,-1374.768,1049.662,2886.91,-1325.462,839.316,0.0,0.0,935.514,2786.363,-1516.059,778.151,2476.348,-1310.709,0.0,2601.719,-1177.103,909.304,2694.843,-1231.079,928.043,2476.543,-1333.087,372.972,0.0,0.0,361.125,2735.202,-1030.095,279.744,2714.636,-1051.241,115.681,2750.255,-1100.037,579.965,2695.452,-1532.526,407.429,2713.642,-1502.182,84.073,2792.722,-1319.428,47.019,2668.025,-1487.613
1556.762,2389.829,-1382.785,1489.748,2523.913,-1487.135,1485.399,2594.194,-1288.768,1114.999,2521.297,-1413.82,1048.141,2433.82,-1327.504,1253.695,2416.056,-1139.698,954.76,2472.91,-1161.985,873.253,0.0,0.0,901.934,2429.757,-1472.102,849.89,2649.504,-1461.232,1271.652,2852.026,-1390.597,1042.941,2877.569,-1344.906,835.216,0.0,0.0,930.641,2763.681,-1533.218,775.07,0.0,0.0,0.0,2597.875,-1187.043,908.934,2690.628,-1241.486,927.414,2468.072,-1346.012,373.567,0.0,0.0,362.079,2727.132,-1050.186,279.011,2703.349,-1070.912,115.627,2738.424,-1121.488,578.252,0.0,0.0,0.0,2710.823,-1504.945,84.062,2792.419,-1319.503,46.998,2667.993,-1487.747
1556.282,2384.271,-1390.952,1489.943,2517.11,-1496.526,1485.169,2589.198,-1298.241,1114.903,2514.506,-1422.137,1048.547,2428.369,-1334.711,1253.541,2415.593,-1143.138,955.356,2472.226,-1164.249,867.129,0.0,0.0,898.287,2420.101,-1470.585,840.422,2642.173,-1471.618,1271.138,2845.408,-1406.533,0.0,2866.963,-1364.555,832.049,0.0,0.0,927.573,2739.962,-1549.841,774.162,0.0,0.0,882.969,2593.739,-1196.629,909.101,2686.151,-1251.642,927.336,2459.38,-1358.746,375.353,0.0,0.0,363.339,2718.994,-1070.461,276.972,2691.763,-1093.595,115.086,2725.99,-1144.553,577.343,2687.85,-1545.572,0.0,2707.848,-1507.216,84.195,2791.96,-1319.524,46.955,2667.635,-1489.469
1556.546,2377.866,-1399.31,1491.03,2509.967,-1505.754,1485.823,2584.163,-1307.525,1115.547,2507.702,-1430.484,1049.767,2422.729,-1341.603,1254.222,2415.292,-1146.329,957.335,2471.454,-1166.198,862.615,0.0,0.0,896.247,2410.85,-1468.026,832.726,2634.463,-1481.87,1271.386,2837.211,-1422.639,1034.071,0.0,0.0,832.637,0.0,0.0,926.358,2715.413,-1565.637,0.0,0.0,0.0,884.357,2589.409,-1205.975,909.824,2681.278,-1261.708,928.033,2450.682,-1371.053,378.234,0.0,0.0,364.882,2710.619,-1091.103,273.649,2679.7,-1117.089,114.162,2712.793,-1168.849,577.511,2684.988,-1551.48,0.0,2705.18,-1508.944,84.513,2790.816,-1319.717,46.965,2667.569,-1489.503
1557.449,2371.167,-1407.4,1492.718,2502.486,-1514.864,1487.398,2579.076,-1316.744,1116.978,2500.595,-1438.479,1051.731,2416.978,-1348.149,1255.773,2415.093,-1149.225,960.791,2470.501,-1167.966,859.662,0.0,0.0,895.673,2401.62,-1465.241,826.647,2626.427,-1492.6,1272.55,2828.316,-1438.636,1032.046,0.0,0.0,834.338,0.0,0.0,927.048,2690.462,-1580.544,0.0,0.0,0.0,886.241,2584.709,-1215.247,911.251,2675.967,-1271.662,929.074,2441.743,-1383.008,381.939,0.0,0.0,366.576,2702.078,-1111.894,269.065,2667.83,-1141.157,113.051,2698.943,-1194.125,578.578,2682.543,-1555.303,0.0,2703.344,-1510.106,84.957,2790.021,-1319.813,46.994,2667.49,-1489.457
1559.438,2364.211,-1415.297,1494.759,2494.642,-1523.777,1489.764,2573.855,-1326.04,1119.199,2493.17,-1446.355,1054.369,2411.043,-1354.202,1258.23,2414.907,-1151.98,965.505,2470.033,-1169.152,858.223,0.0,0.0,896.669,2392.413,-1462.322,822.354,2617.877,-1502.939,1274.956,2819.102,-1454.445,1031.281,0.0,0.0,0.0,2678.912,-1559.329,929.254,2665.608,-1594.914,0.0,0.0,0.0,888.564,2579.715,-1224.478,913.412,2668.786,-1282.537,931.419,2432.677,-1394.574,386.298,0.0,0.0,368.48,2693.349,-1132.884,263.05,2655.384,-1165.911,111.221,2684.565,-1220.526,580.199,2680.25,-1557.088,0.0,2702.252,-1510.814,85.507,2789.5,-1319.904,46.989,2667.457,-1489.423
1561.742,2357.042,-1423.021,1498.004,2486.478,-1532.546,1492.937,2568.597,-1335.376,1122.143,2485.417,-1454.026,1057.558,2404.963,-1360.177,1261.562,2414.574,-1154.825,971.362,2468.319,-1170.929,858.213,0.0,0.0,898.807,2382.905,-1458.458,819.686,2608.946,-1513.63,1278.075,2809.358,-1470.052,1031.881,0.0,0.0,843.234,2657.368,-1572.708,933.371,2641.107,-1608.097,0.0,0.0,0.0,891.461,2574.316,-1233.792,916.288,2662.912,-1292.398,934.463,2423.606,-1405.846,391.313,0.0,0.0,370.318,2684.316,-1154.229,256.234,2642.496,-1191.161,109.056,2669.036,-1247.808,582.375,2678.314,-1557.696,397.702,2701.814,-1511.045,86.36,2789.115,-1319.915,46.985,2667.461,-1489.416
1564.743,2349.632,-1430.468,1501.893,2478.075,-1541.109,1496.725,2563.193,-1344.725,1125.653,2477.165,-1461.673,1061.284,2398.651,-1365.876,1265.646,2414.875,-1156.113,978.24,2467.04,-1172.341,859.704,2404.439,-1386.193,901.793,2373.302,-1454.246,818.676,2599.444,-1523.82,1281.863,2799.135,-1485.42,1033.071,2807.045,-1452.241,849.972,2636.253,-1585.493,938.421,2617.268,-1620.527,0.0,0.0,0.0,894.893,2568.755,-1243.077,919.731,2657.277,-1302.004,938.076,2414.572,-1416.817,396.932,0.0,0.0,372.088,2674.814,-1175.878,248.438,2629.463,-1218.168,106.595,2653.703,-1275.298,585.192,2676.876,-1557.772,397.948,2701.765,-1511.073,87.563,2788.508,-1320.241,46.952,2667.628,-1489.26
