M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
862.794,1619.04,117.993,952.445,1564.056,133.168,963.669,1527.325,22.847,787.614,1536.95,110.825,807.79,1498.16,12.422,857.356,1359.435,-27.19,854.558,1139.423,-98.001,894.577,1252.404,124.507,898.135,1085.114,138.834,1006.206,1261.374,72.705,979.018,1300.558,-90.792,1165.958,1182.936,-84.474,1245.444,1107.535,-59.635,1188.98,1057.708,-81.059,1358.347,932.461,23.703,1303.75,925.856,88.518,1317.933,1000.856,-1.497,1367.782,871.043,116.298,1394.374,866.529,60.122,755.598,1256.883,120.766,736.286,1283.191,-43.313,603.239,1160.901,5.509,555.617,1040.311,34.153,610.926,1012.197,-19.64,502.097,818.718,50.259,547.204,811.561,118.678,523.93,918.048,68.262,519.446,762.965,119.511,487.522,742.642,60.313,1024.932,939.007,56.864,911.961,913.309,143.996,961.724,940.616,-114.724,788.993,908.2,106.325,855.817,929.024,-100.195,774.138,922.421,-68.851,1123.071,638.356,71.558,1163.312,459.791,25.721,1074.656,405.288,68.42,1189.758,349.046,-68.265,1228.705,97.928,-111.071,1200.575,36.916,-172.104,1283.657,34.561,23.681,1182.141,40.704,17.163,1249.448,45.049,62.152,793.731,556.158,15.901,844.864,393.145,87.27,950.299,395.476,92.024,881.499,213.668,28.645,879.638,60.199,-108.166,934.227,7.824,-176.648,874.828,43.913,52.033,950.235,45.959,35.833,930.376,33.95,92.492
868.668,1608.241,117.099,958.273,1553.171,132.689,969.648,1515.709,22.454,793.403,1526.027,110.122,813.822,1486.684,12.005,863.021,1348.066,-28.293,861.167,1127.877,-100.664,900.816,1239.472,123.989,905.195,1071.883,137.2,1012.147,1248.564,71.607,984.753,1288.745,-92.636,1171.017,1168.161,-83.187,1250.352,1093.703,-56.548,1194.144,1043.129,-77.432,1366.648,920.31,23.506,1313.293,912.984,89.434,1324.839,987.971,-0.09,1378.731,859.686,116.106,1404.264,855.206,59.42,761.668,1243.331,119.411,742.133,1271.065,-44.595,609.703,1146.073,5.428,561.715,1025.808,34.923,617.428,996.996,-18.39,506.072,805.915,50.885,550.805,798.456,119.547,528.984,904.336,68.845,522.242,750.454,120.638,490.19,730.338,61.421,1032.799,926.302,54.636,918.727,900.575,141.32,969.747,928.726,-118.577,795.788,895.656,103.328,862.994,917.738,-103.915,780.435,911.283,-73.167,1131.908,628.116,72.686,1172.838,449.326,28.47,1082.532,394.007,70.419,1198.827,341.296,-66.51,1234.643,89.896,-116.655,1207.421,25.506,-175.726,1284.875,33.775,22.929,1183.766,41.519,14.061,1249.76,45.711,60.072,801.239,545.829,13.43,853.844,382.041,85.307,956.625,381.825,95.716,887.611,203.769,26.416,879.349,63.325,-110.875,934.335,7.588,-177.359,876.1,45.181,48.02,949.902,47.179,33.226,927.488,38.427,89.179
874.078,1599.165,116.39,963.727,1544.002,132.452,975.538,1505.676,22.368,798.979,1516.597,109.568,819.863,1476.499,11.871,868.655,1338.721,-29.49,868.115,1118.059,-103.533,907.26,1228.06,123.553,912.536,1060.153,135.619,1018.158,1236.792,70.416,990.461,1278.273,-94.315,1175.237,1153.604,-81.78,1254.512,1080.1,-53.581,1198.433,1028.845,-73.529,1374.175,908.447,22.961,1322.217,900.328,89.967,1330.937,975.34,1.201,1389.147,848.559,115.368,1413.536,844.214,58.161,767.846,1231.377,118.3,748.089,1260.617,-45.903,616.935,1131.952,5.418,568.609,1011.984,35.544,625.285,982.55,-16.85,510.633,794.025,51.071,554.725,786.329,120.188,534.696,891.466,69.066,525.189,739.04,121.501,493.104,719.146,62.283,1041.046,914.515,53.34,925.405,888.432,138.873,977.414,918.67,-121.394,802.924,884.722,99.247,869.628,909.138,-107.588,786.725,903.654,-77.159,1139.238,617.171,71.848,1181.952,439.406,29.284,1088.383,383.485,71.146,1205.918,332.517,-64.97,1240.103,80.644,-121.477,1211.301,13.602,-178.014,1286.24,33.249,22.375,1185.729,42.533,11.485,1250.122,46.201,58.06,811.076,537.786,17.614,863.483,380.556,96.168,962.852,377.309,107.205,889.825,202.736,36.674,879.992,63.892,-107.297,934.466,9.756,-176.393,873.913,43.26,51.334,949.411,46.37,36.257,928.203,33.955,92.06
879.282,1591.269,115.798,968.783,1536.159,132.408,981.106,1497.419,22.794,804.241,1508.691,109.219,825.984,1468.146,12.039,874.528,1330.92,-29.752,875.394,1110.819,-105.296,913.972,1218.762,122.648,920.27,1050.821,134.156,1024.737,1227.359,69.249,995.914,1269.524,-95.407,1178.487,1139.487,-80.286,1257.626,1066.752,-50.812,1201.515,1015.002,-69.484,1380.694,897.002,21.67,1330.35,888.236,90.088,1336.029,963.073,2.129,1398.86,837.971,114.008,1422.015,833.842,56.224,774.214,1221.275,116.465,754.1,1252.18,-47.003,625.32,1118.997,5.119,576.406,999.338,35.835,634.859,969.193,-15.016,516.108,783.432,50.707,559.077,775.553,120.576,541.28,879.934,68.738,528.447,729.165,122.059,496.566,709.382,62.682,1049.122,903.827,52.304,932.219,877.733,136.193,986.162,910.503,-122.216,810.185,877.175,95.125,878.612,903.871,-110.585,795.278,900.073,-81.021,1145.182,605.701,69.547,1189.608,429.004,28.257,1092.171,373.719,69.733,1210.744,323.105,-64.753,1244.239,72.251,-124.851,1213.361,7.012,-180.697,1287.417,32.826,21.744,1187.406,43.014,9.328,1250.721,46.599,56.29,817.759,533.796,27.558,869.057,381.236,115.566,969.878,378.961,121.059,893.389,202.667,45.841,880.67,66.326,-103.915,934.509,13.977,-174.873,873.51,42.431,52.862,950.28,46.111,37.024,928.238,33.21,92.719
884.533,1583.746,115.398,973.852,1528.684,132.405,986.346,1489.791,23.096,809.296,1501.34,108.938,831.281,1460.589,11.878,880.57,1323.566,-29.526,883.355,1104.94,-106.935,920.431,1211.049,121.562,927.862,1043.317,132.356,1031.763,1219.87,68.739,1001.649,1262.132,-96.069,1180.566,1126.232,-78.934,1259.514,1054.018,-48.65,1203.05,1001.881,-65.314,1385.891,886.224,19.908,1337.569,876.686,89.712,1340.008,951.526,2.261,1407.604,828.115,111.914,1429.362,824.29,53.485,780.444,1212.918,115.434,760.09,1244.955,-47.923,634.905,1107.564,4.228,585.612,988.52,35.28,646.149,957.601,-12.993,522.732,774.189,49.737,563.965,766.22,120.589,548.944,869.945,67.789,532.039,720.814,122.124,500.774,701.103,62.407,1056.263,894.781,51.14,938.35,869.771,133.341,995.74,903.988,-123.14,816.837,872.467,91.458,888.117,898.685,-113.501,804.359,895.685,-85.349,1150.336,595.425,66.763,1192.59,418.049,27.828,1094.41,365.226,67.977,1212.999,313.744,-65.558,1246.659,67.091,-127.871,1214.749,5.706,-182.755,1287.719,32.998,19.966,1187.973,43.296,7.546,1250.806,47.426,53.187,820.875,528.932,36.296,873.795,379.963,132.386,976.657,380.01,133.495,896.963,202.85,54.196,882.114,69.19,-101.611,935.399,17.892,-173.441,872.469,41.804,54.19,949.101,45.996,37.464,927.772,32.614,93.227
889.678,1576.975,115.121,978.948,1521.88,132.5,991.588,1482.666,23.138,814.388,1494.616,108.723,836.447,1453.597,11.809,886.785,1317.199,-29.67,891.303,1100.011,-109.518,926.81,1204.582,120.441,934.498,1036.832,130.316,1038.778,1213.999,68.677,1007.98,1256.206,-96.201,1181.502,1114.062,-77.792,1260.339,1042.01,-47.69,1202.912,989.85,-61.344,1389.458,876.11,17.679,1343.848,866.015,88.871,1342.604,940.655,1.485,1415.305,818.949,109.001,1435.382,815.568,49.906,787.128,1205.609,114.439,766.005,1238.741,-49.008,645.19,1098.049,3.098,596.396,979.466,34.096,658.806,947.895,-11.206,530.698,766.385,48.191,569.601,758.24,120.254,557.672,861.467,66.281,536.237,714.043,121.667,505.947,694.503,61.31,1061.919,887.269,48.327,943.531,864.302,130.873,1005.129,899.137,-125.019,822.724,868.809,88.025,896.959,893.028,-117.144,812.698,889.833,-90.375,1155.926,588.344,66.369,1189.693,408.958,32.095,1094.957,359.357,70.343,1213.677,308.781,-62.948,1245.434,69.146,-129.111,1214.61,5.867,-182.818,1287.687,33.287,19.025,1187.961,42.637,6.539,1250.31,47.739,51.095,824.225,523.735,41.97,877.37,377.512,145.025,981.935,379.456,143.647,899.963,202.35,60.401,884.584,71.408,-100.042,937.712,20.484,-172.185,871.872,41.346,55.002,948.606,45.923,37.955,927.236,32.175,93.594
894.329,1571.632,114.768,983.65,1516.729,132.7,996.83,1476.9,23.486,819.216,1489.067,108.553,841.72,1447.539,11.943,893.264,1312.725,-29.809,898.477,1096.073,-112.473,932.8,1199.361,119.198,939.888,1031.581,128.206,1045.414,1209.499,68.794,1014.81,1251.708,-95.443,1181.646,1103.296,-77.0,1260.227,1030.647,-47.801,1201.475,978.85,-57.478,1391.336,866.424,14.917,1348.896,856.296,87.835,1343.823,930.266,-0.09,1421.641,810.711,105.275,1439.952,807.655,45.472,793.472,1200.249,114.356,772.115,1233.79,-50.304,655.422,1090.13,2.052,608.094,971.803,32.559,672.164,939.836,-9.719,540.025,759.985,46.275,575.864,751.914,119.788,567.139,854.417,64.447,541.128,708.979,120.694,512.225,689.586,59.391,1066.134,882.301,46.823,947.691,860.396,128.885,1013.005,896.463,-128.155,827.223,865.213,84.129,904.285,888.104,-120.784,820.021,883.252,-94.913,1157.677,587.046,73.19,1187.124,408.429,42.925,1095.107,359.043,78.511,1215.157,310.12,-53.723,1243.883,69.524,-125.503,1214.086,6.446,-182.266,1288.185,32.998,19.982,1187.921,42.735,8.559,1251.754,46.87,53.674,828.099,518.435,45.622,879.499,373.533,151.387,985.86,376.679,151.105,903.101,200.684,63.753,887.913,72.685,-99.3,941.334,21.24,-170.992,871.852,41.479,55.464,949.039,45.772,38.623,927.051,31.842,93.932
898.617,1567.201,114.544,988.185,1512.769,133.092,1001.959,1472.567,24.146,823.972,1484.231,108.281,847.148,1442.376,11.999,899.716,1309.229,-30.029,904.719,1093.095,-114.737,938.347,1195.162,118.04,944.617,1027.448,126.355,1051.413,1205.356,68.937,1022.044,1248.681,-94.657,1181.581,1093.719,-75.455,1259.535,1020.029,-48.494,1199.162,969.031,-53.874,1391.381,856.814,11.629,1352.679,847.198,86.564,1344.078,920.12,-2.234,1426.989,803.0,100.947,1442.982,800.245,40.336,799.242,1196.04,113.437,778.032,1229.868,-51.523,665.086,1083.38,1.557,619.945,965.352,30.671,685.667,933.092,-8.583,552.439,754.21,45.075,583.045,746.929,119.174,577.5,848.389,62.46,546.75,705.263,119.241,520.014,685.716,56.861,1069.846,879.446,45.391,951.367,857.676,127.077,1017.69,894.87,-130.604,831.189,861.69,81.269,909.348,883.24,-123.756,825.417,876.785,-97.835,1154.935,588.588,81.929,1190.321,410.587,56.106,1095.368,361.293,88.392,1216.843,311.811,-43.773,1242.195,71.026,-123.278,1213.462,7.045,-181.76,1288.425,32.92,20.669,1187.785,42.602,10.222,1252.45,46.307,55.25,832.161,512.671,47.142,880.926,368.856,152.056,988.007,371.602,154.944,906.293,198.569,64.11,891.89,72.89,-99.61,945.59,20.442,-170.331,872.318,41.868,55.168,949.492,45.81,38.843,926.923,31.843,94.041
902.72,1563.428,114.524,992.477,1509.676,133.688,1007.27,1469.397,24.892,828.699,1479.983,108.008,852.587,1438.075,11.801,906.012,1306.371,-30.432,910.263,1090.493,-116.386,943.343,1191.798,116.947,948.822,1024.164,124.554,1056.494,1201.25,68.895,1029.746,1246.809,-93.996,1181.209,1085.19,-72.345,1258.395,1010.571,-49.496,1195.934,960.395,-50.702,1389.682,847.131,7.695,1355.021,838.604,84.88,1343.261,910.243,-4.966,1430.899,795.922,95.9,1443.927,793.011,34.406,804.551,1192.945,112.906,783.685,1226.859,-52.685,673.698,1077.736,0.702,631.911,959.396,28.536,698.712,927.902,-7.997,564.86,749.426,42.653,591.038,743.159,118.555,588.529,843.041,60.237,552.793,702.719,117.581,529.354,682.652,53.616,1073.705,878.609,45.083,954.978,856.478,125.443,1020.553,892.43,-132.607,834.838,858.424,79.264,912.617,878.879,-125.229,828.611,871.243,-99.742,1152.489,590.26,89.503,1193.309,410.939,67.75,1094.019,363.319,96.559,1217.969,313.11,-35.81,1240.179,72.443,-121.863,1212.774,7.745,-181.475,1288.435,32.846,20.742,1187.579,42.153,11.09,1252.747,45.919,55.948,837.239,508.199,45.028,883.13,364.537,148.729,989.986,365.256,156.195,908.538,196.589,62.606,895.931,72.153,-101.0,949.06,18.521,-170.427,872.952,42.29,54.212,950.097,45.96,38.826,926.622,31.981,93.8
906.878,1560.578,114.837,996.786,1507.379,134.55,1012.448,1467.197,25.771,833.373,1476.654,107.752,858.09,1435.027,11.71,911.81,1304.368,-31.023,914.841,1088.098,-117.394,947.826,1189.327,115.969,952.763,1021.946,123.047,1060.758,1197.574,68.635,1037.274,1245.937,-93.489,1182.185,1079.302,-71.166,1256.933,1002.527,-50.395,1193.403,954.177,-48.188,1386.393,837.403,3.423,1355.959,830.277,82.658,1341.217,900.634,-7.772,1433.197,789.376,90.14,1442.285,785.555,27.949,809.353,1190.957,112.51,788.816,1224.833,-53.593,681.404,1073.698,-0.295,642.63,955.0,26.326,711.036,924.462,-7.923,578.462,745.158,40.133,600.122,739.921,117.389,600.056,838.363,57.811,561.286,700.595,115.037,540.381,680.29,50.082,1078.057,878.7,43.675,958.912,856.686,124.257,1023.041,888.955,-134.99,838.751,856.06,78.172,915.248,875.466,-126.229,831.321,867.856,-100.32,1152.494,591.668,94.451,1196.684,410.737,75.95,1092.918,364.01,102.019,1217.398,313.465,-30.2,1238.743,72.994,-120.869,1212.201,8.238,-181.462,1288.466,32.861,20.9,1187.519,41.415,11.454,1253.073,45.599,56.536,842.55,506.177,40.518,886.956,361.196,143.442,992.363,359.433,155.933,909.794,195.078,59.811,897.409,71.381,-102.409,950.206,16.456,-170.965,873.227,42.459,53.3,950.14,45.959,38.563,926.332,32.277,93.527
911.11,1558.976,115.465,1001.059,1505.884,135.465,1017.495,1466.118,26.736,837.919,1474.813,107.707,863.336,1433.622,11.752,917.022,1303.567,-31.753,919.135,1086.957,-118.135,951.886,1187.944,114.926,956.714,1020.862,121.882,1064.555,1194.947,68.198,1044.043,1245.835,-93.298,1184.222,1075.338,-70.387,1256.109,996.332,-51.064,1191.215,950.114,-45.968,1381.763,828.031,-0.695,1355.476,822.597,79.893,1338.776,891.925,-10.707,1433.7,783.137,83.93,1438.752,777.856,21.061,813.839,1190.029,111.908,793.386,1224.203,-54.173,688.129,1071.577,-1.217,652.559,952.039,24.382,722.541,922.79,-8.37,592.938,741.375,37.607,610.213,737.549,115.948,611.652,834.558,55.492,570.588,699.338,112.318,553.243,678.331,46.419,1082.457,879.872,42.182,963.173,857.874,123.445,1025.845,885.245,-136.827,842.914,855.049,77.733,917.916,873.494,-127.296,834.153,867.293,-100.159,1155.02,591.743,96.343,1198.89,409.363,79.563,1092.565,363.319,104.458,1216.898,312.746,-27.75,1238.485,72.881,-120.681,1212.211,8.14,-181.531,1288.414,32.964,20.835,1187.272,41.457,11.617,1253.069,45.534,56.405,849.947,505.977,37.537,891.411,359.946,138.412,995.57,355.762,154.33,909.839,194.512,56.562,896.18,71.121,-103.29,949.498,15.13,-171.786,873.435,42.821,53.2,949.983,45.97,38.454,926.176,32.544,93.181
915.443,1558.348,116.624,1005.38,1505.181,136.679,1022.316,1466.115,27.867,842.437,1474.123,108.062,868.335,1433.659,12.021,921.748,1303.866,-32.284,923.745,1087.458,-119.254,955.737,1187.631,114.047,960.402,1020.847,121.053,1068.252,1193.673,68.012,1049.748,1246.357,-93.331,1187.019,1073.002,-69.806,1255.675,991.684,-51.376,1189.392,947.581,-44.32,1375.75,819.108,-4.527,1353.711,815.42,76.816,1335.925,884.329,-13.635,1432.074,776.621,77.37,1433.6,769.819,14.513,818.106,1190.11,111.402,797.494,1224.776,-54.495,694.096,1070.672,-1.331,661.727,950.035,22.922,733.073,922.225,-9.335,608.08,737.925,35.26,621.18,735.667,114.512,623.206,831.338,53.527,581.133,698.182,109.565,566.987,676.041,43.408,1086.678,881.589,40.839,967.54,859.689,123.225,1029.452,882.04,-138.001,847.128,855.141,78.16,921.307,873.133,-127.951,837.647,868.581,-99.831,1157.986,590.201,96.822,1198.818,406.911,79.153,1093.013,361.654,104.368,1217.116,310.718,-27.783,1239.087,72.269,-120.694,1212.368,7.963,-181.587,1288.374,33.004,20.891,1187.149,41.8,11.808,1252.997,45.623,56.358,857.929,506.656,35.309,896.493,360.889,135.089,999.253,354.587,151.851,909.875,195.068,54.69,894.614,70.702,-103.285,948.023,14.589,-172.533,873.592,43.081,53.291,950.103,46.238,38.396,926.291,32.605,93.228
919.886,1558.613,118.111,1009.719,1505.249,138.064,1026.986,1467.117,28.948,846.896,1474.574,108.616,873.082,1434.817,12.301,926.226,1304.934,-32.828,928.17,1088.754,-120.646,959.582,1188.462,113.208,963.835,1022.0,120.202,1072.161,1193.864,68.124,1054.719,1247.26,-93.767,1190.352,1071.711,-69.659,1255.487,988.325,-51.478,1188.212,946.516,-43.56,1369.605,810.976,-8.933,1350.736,809.252,74.414,1332.569,877.742,-16.576,1428.656,769.632,70.822,1427.053,761.261,8.206,822.18,1191.106,110.792,801.319,1226.263,-54.965,699.011,1070.635,-1.327,670.24,948.813,21.953,741.924,922.705,-10.43,623.356,734.798,32.975,632.954,734.279,112.743,634.559,828.781,51.476,593.061,696.99,106.682,583.512,672.777,41.301,1090.924,883.598,39.879,971.855,862.219,123.293,1034.115,880.641,-138.215,851.219,856.455,78.874,925.795,874.176,-128.339,842.081,870.681,-99.848,1161.101,587.517,96.468,1197.437,403.813,76.86,1093.475,359.31,102.682,1217.479,308.512,-29.331,1239.686,71.9,-120.881,1212.467,7.836,-181.662,1288.334,33.082,20.849,1187.151,41.876,11.682,1252.84,45.783,56.255,863.978,508.31,33.261,901.562,364.119,133.759,1003.42,356.154,148.82,911.424,196.448,54.47,893.505,70.59,-103.343,946.694,14.432,-173.129,873.72,43.4,53.3,949.986,46.015,38.19,926.45,32.784,93.198
924.401,1559.581,119.996,1014.066,1505.908,139.741,1031.619,1468.911,30.203,851.289,1475.85,109.332,877.614,1437.101,12.554,930.56,1306.615,-33.39,932.25,1090.415,-121.635,963.413,1190.129,112.492,967.063,1023.979,119.412,1076.243,1195.198,68.229,1059.104,1248.423,-93.899,1194.067,1071.357,-69.785,1255.724,986.133,-51.389,1187.661,946.388,-43.579,1363.306,803.807,-13.257,1347.051,803.169,70.679,1328.964,872.202,-19.398,1423.687,761.839,64.669,1419.539,752.383,2.393,826.156,1192.703,110.177,804.934,1228.384,-55.601,703.134,1071.407,-1.228,677.872,948.45,21.36,749.384,924.039,-11.775,638.471,732.19,30.645,645.445,733.041,110.623,645.653,826.759,49.501,606.251,695.297,103.897,599.837,669.433,38.591,1094.856,885.658,39.682,975.905,865.232,123.653,1039.424,881.508,-137.636,855.296,858.654,78.997,930.944,876.185,-128.384,846.983,873.135,-100.336,1163.817,584.101,95.822,1195.662,401.178,74.036,1094.228,356.416,100.771,1217.8,306.712,-31.052,1239.994,71.626,-120.815,1212.521,7.615,-181.638,1288.223,33.021,20.989,1187.167,41.298,11.343,1252.632,45.688,56.202,867.865,511.388,32.769,905.56,367.852,133.983,1007.677,358.419,146.639,913.963,197.4,54.352,893.224,70.691,-103.405,946.009,14.418,-173.222,874.005,43.195,53.169,950.29,45.927,38.243,926.628,32.702,93.207
928.965,1561.526,122.37,1018.326,1507.159,141.491,1036.002,1471.685,31.525,855.329,1478.106,110.326,881.877,1440.741,13.165,934.816,1309.186,-33.943,936.211,1092.936,-122.033,967.155,1192.791,111.836,970.092,1026.906,118.964,1080.36,1197.648,68.129,1063.2,1250.205,-94.215,1198.416,1072.377,-71.714,1256.274,985.305,-51.348,1187.379,947.138,-44.545,1357.041,797.946,-17.445,1342.708,797.707,66.672,1325.415,868.142,-22.131,1417.182,753.489,58.972,1411.128,743.718,-2.96,830.077,1195.123,109.402,808.526,1231.464,-56.306,706.546,1073.227,-0.748,684.574,949.084,21.193,755.91,926.468,-13.378,653.087,730.484,28.528,658.445,732.306,108.623,656.423,825.802,47.82,620.543,693.41,101.569,616.678,666.253,36.529,1098.703,888.026,40.218,979.43,868.723,124.314,1044.875,883.934,-136.387,859.218,862.162,78.539,936.222,879.071,-128.24,851.909,876.323,-100.957,1166.407,581.136,95.516,1194.395,400.267,71.197,1095.069,354.634,98.849,1218.372,305.803,-32.714,1240.05,71.59,-120.798,1212.624,7.496,-181.682,1288.141,33.105,20.964,1186.917,41.402,11.425,1252.574,45.768,56.209,870.055,514.616,33.15,908.838,370.511,134.835,1011.687,361.498,144.249,917.142,198.62,54.543,893.601,71.243,-103.169,945.919,14.651,-173.094,874.188,43.35,53.284,950.499,45.865,38.346,926.801,32.633,93.252
933.583,1564.067,125.294,1022.588,1508.9,143.445,1040.108,1475.22,32.982,859.501,1481.188,111.892,886.041,1445.45,14.214,938.919,1312.447,-34.569,940.196,1096.087,-122.406,970.699,1196.388,111.246,972.995,1030.701,118.867,1084.384,1201.021,68.063,1067.134,1252.721,-94.697,1202.186,1074.211,-72.059,1257.139,985.732,-51.371,1187.33,948.896,-45.984,1350.869,793.617,-21.365,1337.443,792.905,62.959,1321.959,865.637,-24.533,1409.167,744.696,53.789,1401.934,735.67,-7.971,833.775,1198.225,108.573,812.139,1235.192,-57.146,709.676,1075.971,-0.385,690.987,950.315,21.313,761.653,929.796,-14.961,667.089,729.586,26.666,671.858,731.889,106.908,666.846,825.679,46.674,635.948,691.185,99.827,634.059,663.293,35.096,1102.381,890.534,42.037,982.323,872.458,125.269,1050.126,887.406,-134.643,862.646,866.913,78.854,941.39,882.594,-127.975,856.78,880.1,-101.866,1168.847,579.731,95.381,1193.93,400.359,69.059,1095.425,354.373,97.31,1218.768,305.747,-34.255,1239.809,71.595,-120.842,1212.652,7.562,-181.715,1287.911,33.221,20.994,1186.804,41.169,11.432,1252.36,45.874,56.195,871.068,517.914,33.952,911.361,372.425,135.928,1014.711,365.039,141.383,920.245,200.019,54.858,894.242,71.886,-102.69,945.997,15.135,-172.879,874.356,43.632,53.581,950.827,46.086,38.575,926.872,32.588,93.388
938.156,1566.978,128.39,1026.712,1510.998,145.537,1044.137,1479.355,34.475,863.638,1484.853,113.524,889.838,1450.767,15.193,942.761,1316.123,-35.351,944.145,1099.479,-122.97,973.953,1200.764,110.489,975.854,1035.264,118.657,1088.151,1205.233,67.869,1070.947,1255.801,-94.968,1205.851,1076.934,-72.356,1258.256,987.216,-51.362,1187.419,951.657,-48.215,1344.887,790.596,-24.993,1331.239,788.75,59.128,1318.603,864.427,-26.423,1399.484,735.683,49.252,1391.955,728.405,-12.682,837.165,1201.992,107.415,815.72,1239.253,-58.327,712.864,1079.207,-0.505,696.651,952.242,21.082,766.705,933.771,-16.283,679.918,729.576,25.025,685.365,731.784,105.09,676.495,826.539,45.611,652.173,688.735,98.393,651.626,660.632,33.894,1105.781,893.374,44.618,984.573,876.307,126.21,1055.12,891.323,-132.758,865.488,871.862,77.946,946.381,886.516,-127.524,861.405,884.042,-102.613,1170.359,581.53,95.287,1195.135,402.0,68.168,1095.005,356.095,95.25,1219.0,306.736,-35.8,1239.788,71.77,-120.987,1212.649,7.67,-181.73,1287.834,33.441,20.969,1186.642,41.046,11.128,1252.217,46.059,56.077,871.214,521.639,34.086,913.191,374.638,135.29,1016.992,368.756,138.36,922.283,201.87,54.393,894.636,72.53,-102.603,946.056,15.654,-172.622,874.435,43.583,53.148,951.267,46.493,38.449,926.872,32.602,93.35
942.782,1570.004,131.805,1031.004,1513.099,147.749,1048.014,1483.644,36.041,867.666,1488.71,115.38,893.455,1456.532,16.295,946.56,1319.941,-36.37,948.247,1103.057,-123.477,977.171,1205.485,109.79,978.731,1040.179,118.322,1091.873,1209.908,67.87,1074.702,1259.222,-95.279,1209.467,1080.145,-71.947,1259.17,988.962,-51.207,1187.613,955.189,-50.957,1339.382,788.581,-28.341,1324.387,785.196,55.533,1315.457,864.109,-28.058,1388.543,726.922,45.207,1381.408,721.827,-17.048,840.39,1206.247,106.206,819.34,1243.392,-59.772,716.683,1082.728,-1.136,702.401,954.681,20.657,772.169,938.071,-18.334,691.352,730.38,24.003,699.134,732.069,103.816,685.923,828.381,45.026,669.334,686.237,97.607,668.988,658.563,33.013,1108.803,896.447,47.461,986.33,880.287,127.12,1059.876,895.247,-130.696,868.016,876.936,76.887,951.079,890.507,-126.904,865.842,888.028,-103.23,1171.385,584.526,95.09,1196.169,404.554,66.822,1094.759,359.438,92.6,1219.247,308.158,-37.475,1239.9,71.692,-121.09,1212.7,7.527,-181.739,1287.788,33.359,20.952,1186.658,40.888,11.011,1252.157,45.975,55.979,871.254,525.823,32.998,914.426,377.36,133.367,1018.338,371.912,135.365,922.821,204.015,53.258,894.894,73.027,-102.683,946.036,15.888,-172.421,874.61,43.556,53.118,951.312,46.302,38.472,927.037,32.466,93.321
