
Frames	Subject0005:ARIEL X	Subject0005:ARIEL Y	Subject0005:ARIEL Z		Subject0005:LFHD X	Subject0005:LFHD Y	Subject0005:LFHD Z		Subject0005:LBHD X	Subject0005:LBHD Y	Subject0005:LBHD Z		Subject0005:RFHD X	Subject0005:RFHD Y	Subject0005:RFHD Z		Subject0005:RBHD X	Subject0005:RBHD Y	Subject0005:RBHD Z		Subject0005:C7 X	Subject0005:C7 Y	Subject0005:C7 Z		Subject0005:T10 X	Subject0005:T10 Y	Subject0005:T10 Z		Subject0005:CLAV X	Subject0005:CLAV Y	Subject0005:CLAV Z		Subject0005:STRN X	Subject0005:STRN Y	Subject0005:STRN Z		Subject0005:LFSH X	Subject0005:LFSH Y	Subject0005:LFSH Z		Subject0005:LBSH X	Subject0005:LBSH Y	Subject0005:LBSH Z		Subject0005:LUPA X	Subject0005:LUPA Y	Subject0005:LUPA Z		Subject0005:LELB X	Subject0005:LELB Y	Subject0005:LELB Z		Subject0005:LIEL X	Subject0005:LIEL Y	Subject0005:LIEL Z		Subject0005:LOWR X	Subject0005:LOWR Y	Subject0005:LOWR Z		Subject0005:LIWR X	Subject0005:LIWR Y	Subject0005:LIWR Z		Subject0005:LWRE X	Subject0005:LWRE Y	Subject0005:LWRE Z		Subject0005:LIHAND X	Subject0005:LIHAND Y	Subject0005:LIHAND Z		Subject0005:LOHAND X	Subject0005:LOHAND Y	Subject0005:LOHAND Z		Subject0005:RFSH X	Subject0005:RFSH Y	Subject0005:RFSH Z		Subject0005:RBSH X	Subject0005:RBSH Y	Subject0005:RBSH Z		Subject0005:RUPA X	Subject0005:RUPA Y	Subject0005:RUPA Z		Subject0005:RELB X	Subject0005:RELB Y	Subject0005:RELB Z		Subject0005:RIEL X	Subject0005:RIEL Y	Subject0005:RIEL Z		Subject0005:ROWR X	Subject0005:ROWR Y	Subject0005:ROWR Z		Subject0005:RIWR X	Subject0005:RIWR Y	Subject0005:RIWR Z		Subject0005:RWRE X	Subject0005:RWRE Y	Subject0005:RWRE Z		Subject0005:RIHAND X	Subject0005:RIHAND Y	Subject0005:RIHAND Z		Subject0005:ROHAND X	Subject0005:ROHAND Y	Subject0005:ROHAND Z		Subject0005:LFWT X	Subject0005:LFWT Y	Subject0005:LFWT Z		Subject0005:LMWT X	Subject0005:LMWT Y	Subject0005:LMWT Z		Subject0005:LBWT X	Subject0005:LBWT Y	Subject0005:LBWT Z		Subject0005:RFWT X	Subject0005:RFWT Y	Subject0005:RFWT Z		Subject0005:RMWT X	Subject0005:RMWT Y	Subject0005:RMWT Z		Subject0005:RBWT X	Subject0005:RBWT Y	Subject0005:RBWT Z		Subject0005:LHIP X	Subject0005:LHIP Y	Subject0005:LHIP Z		Subject0005:LKNE X	Subject0005:LKNE Y	Subject0005:LKNE Z		Subject0005:LKNI X	Subject0005:LKNI Y	Subject0005:LKNI Z		Subject0005:LSHN X	Subject0005:LSHN Y	Subject0005:LSHN Z		Subject0005:LANK X	Subject0005:LANK Y	Subject0005:LANK Z		Subject0005:LHEL X	Subject0005:LHEL Y	Subject0005:LHEL Z		Subject0005:LMT5 X	Subject0005:LMT5 Y	Subject0005:LMT5 Z		Subject0005:LMT1 X	Subject0005:LMT1 Y	Subject0005:LMT1 Z		Subject0005:LTOE X	Subject0005:LTOE Y	Subject0005:LTOE Z		Subject0005:RHIP X	Subject0005:RHIP Y	Subject0005:RHIP Z		Subject0005:RKNE X	Subject0005:RKNE Y	Subject0005:RKNE Z		Subject0005:RKNI X	Subject0005:RKNI Y	Subject0005:RKNI Z		Subject0005:RSHN X	Subject0005:RSHN Y	Subject0005:RSHN Z		Subject0005:RANK X	Subject0005:RANK Y	Subject0005:RANK Z		Subject0005:RHEL X	Subject0005:RHEL Y	Subject0005:RHEL Z		Subject0005:RMT5 X	Subject0005:RMT5 Y	Subject0005:RMT5 Z		Subject0005:RMT1 X	Subject0005:RMT1 Y	Subject0005:RMT1 Z		Subject0005:RTOE X	Subject0005:RTOE Y	Subject0005:RTOE Z	
  11	    1406.444	    1633.438	    -201.872		    1487.179	    1570.051	    -174.002		    1493.999	    1511.405	    -274.592		    1321.828	    1560.860	    -195.149		    1337.482	    1501.060	    -282.991		    1394.644	    1362.203	    -311.095		    1397.735	    1137.734	    -373.906		    1395.172	    1256.762	    -146.051		    1386.187	    1089.059	    -124.483		    1516.662	    1254.749	    -175.485		    1521.943	    1292.190	    -343.214		    1633.928	    1118.612	    -327.266		    1658.300	    1015.108	    -314.092		    1584.280	     999.861	    -335.156		    1697.441	     800.123	    -319.625		    1653.652	     786.218	    -247.419		    1684.466	     878.827	    -306.590		    1700.828	     713.331	    -252.548		    1715.972	     721.932	    -312.523		    1259.374	    1267.235	    -180.227		    1274.107	    1290.237	    -350.845		    1142.441	    1152.018	    -314.238		    1102.107	    1026.153	    -283.685		    1167.293	    1002.134	    -325.873		    1075.835	     803.734	    -247.901		    1119.150	     812.209	    -178.838		    1084.373	     902.057	    -240.945		    1091.070	     767.426	    -166.522		    1059.737	     734.274	    -220.107		    1517.171	     929.654	    -166.402		    1381.954	     915.514	    -109.315		    1497.798	     935.701	    -350.250		    1272.177	     917.653	    -177.211		    1388.857	     930.184	    -362.927		    1300.826	     927.913	    -354.245		    1574.836	     615.757	    -127.809		    1594.064	     434.002	    -165.971		    1487.711	     396.938	    -151.531		    1619.333	     334.417	    -263.711		    1628.105	      94.748	    -344.609		    1604.748	      41.653	    -412.280		    1646.965	      33.155	    -204.402		    1550.440	      40.055	    -233.864		    1603.015	      44.548	    -178.585		    1298.301	     559.570	    -244.021		    1334.421	     405.764	    -152.502		    1432.126	     410.085	    -121.670		    1384.624	     233.863	    -214.332		    1420.715	      97.454	    -364.582		    1491.087	      62.760	    -425.449		    1382.822	      42.676	    -220.550		    1460.708	      44.515	    -228.605		    1431.194	      32.427	    -177.513	
  12	    1402.751	    1642.991	    -200.081		    1483.151	    1579.069	    -172.580		    1489.587	    1521.037	    -273.495		    1317.766	    1570.934	    -193.672		    1333.134	    1511.537	    -281.853		    1389.765	    1371.167	    -310.436		    1391.546	    1146.392	    -371.513		    1389.542	    1267.068	    -144.992		    1379.692	    1099.496	    -122.932		    1511.191	    1264.598	    -174.130		    1516.866	    1300.826	    -341.929		    1626.381	    1126.623	    -324.540		    1651.421	    1023.902	    -311.837		    1577.296	    1008.757	    -332.346		    1690.213	     809.227	    -316.920		    1647.145	     795.549	    -243.608		    1677.535	     887.783	    -303.640		    1694.749	     722.915	    -248.535		    1709.556	     731.312	    -308.680		    1253.714	    1278.456	    -178.959		    1268.851	    1299.916	    -349.959		    1138.227	    1162.532	    -313.920		    1099.057	    1036.393	    -283.772		    1164.938	    1013.197	    -325.232		    1073.937	     813.439	    -250.172		    1116.644	     821.713	    -180.782		    1081.801	     911.838	    -242.110		    1088.477	     777.005	    -168.767		    1057.794	     743.678	    -222.657		    1510.164	     939.128	    -162.466		    1375.026	     925.185	    -105.023		    1490.194	     944.805	    -346.459		    1265.211	     927.496	    -172.800		    1381.330	     939.354	    -358.784		    1293.412	     937.186	    -349.615		    1569.086	     624.804	    -124.965		    1589.931	     443.100	    -166.550		    1483.855	     405.358	    -150.684		    1614.962	     343.106	    -263.690		    1625.470	     101.716	    -341.574		    1601.352	      50.060	    -410.201		    1646.808	      33.478	    -204.434		    1550.152	      40.063	    -233.147		    1602.952	      44.655	    -178.241		    1294.196	     568.526	    -243.687		    1332.145	     413.738	    -154.535		    1429.879	     418.750	    -124.386		    1382.778	     241.234	    -213.972		    1418.328	     101.866	    -362.230		    1489.760	      68.887	    -423.386		    1382.866	      42.704	    -220.077		    1461.000	      44.346	    -228.357		    1431.445	      32.328	    -177.423	
  13	    1398.872	    1653.885	    -198.006		    1478.888	    1589.374	    -171.067		    1485.032	    1532.269	    -272.441		    1313.503	    1582.273	    -192.145		    1328.528	    1523.638	    -280.862		    1384.589	    1381.494	    -310.040		    1385.121	    1156.396	    -369.038		    1383.643	    1278.916	    -144.131		    1372.913	    1111.503	    -121.002		    1505.372	    1276.130	    -172.844		    1511.526	    1310.829	    -340.813		    1621.067	    1137.672	    -323.532		    1644.329	    1034.516	    -309.491		    1570.114	    1019.479	    -329.684		    1682.851	     820.017	    -313.396		    1640.340	     806.646	    -239.658		    1670.331	     898.569	    -300.479		    1688.039	     734.002	    -244.612		    1702.417	     742.194	    -304.845		    1247.878	    1291.072	    -177.888		    1263.465	    1310.866	    -349.156		    1133.572	    1174.711	    -313.711		    1095.761	    1048.167	    -284.058		    1162.344	    1025.926	    -324.805		    1072.477	     824.782	    -252.572		    1114.026	     832.484	    -182.462		    1079.191	     923.224	    -243.305		    1086.038	     787.255	    -171.596		    1056.549	     754.358	    -226.458		    1502.850	     950.304	    -158.424		    1367.811	     936.649	    -100.741		    1482.423	     955.285	    -342.436		    1257.938	     939.019	    -168.520		    1373.706	     949.839	    -354.515		    1285.866	     947.751	    -344.809		    1562.681	     635.130	    -123.024		    1585.799	     453.690	    -167.229		    1479.679	     415.429	    -149.918		    1610.481	     352.774	    -264.072		    1622.673	     109.172	    -337.822		    1596.984	      59.123	    -407.300		    1646.731	      33.814	    -204.375		    1550.090	      40.098	    -232.563		    1602.865	      44.817	    -177.915		    1288.289	     579.220	    -243.989		    1328.700	     422.952	    -157.534		    1426.582	     428.324	    -128.322		    1379.111	     249.672	    -214.199		    1414.409	     105.984	    -359.549		    1485.813	      75.549	    -421.668		    1382.390	      42.475	    -219.398		    1460.691	      44.483	    -228.318		    1431.577	      32.287	    -177.340	
  14	    1394.778	    1665.666	    -195.681		    1474.576	    1600.617	    -169.382		    1480.193	    1544.637	    -271.373		    1309.016	    1594.569	    -190.581		    1323.762	    1536.914	    -279.904		    1379.136	    1392.771	    -309.777		    1378.471	    1167.435	    -366.585		    1377.595	    1291.906	    -143.408		    1365.970	    1124.798	    -118.866		    1499.345	    1288.780	    -171.572		    1505.829	    1321.823	    -339.870		    1614.552	    1149.386	    -321.796		    1637.138	    1046.484	    -307.122		    1562.875	    1031.572	    -327.155		    1675.352	     832.067	    -309.695		    1633.349	     819.043	    -235.820		    1662.971	     910.750	    -297.192		    1680.755	     746.149	    -240.737		    1694.760	     754.134	    -301.056		    1241.840	    1304.682	    -176.897		    1257.892	    1322.712	    -348.391		    1128.404	    1188.133	    -313.793		    1092.165	    1061.109	    -284.570		    1159.461	    1039.847	    -324.713		    1071.219	     837.393	    -254.840		    1111.294	     844.047	    -184.046		    1076.475	     935.860	    -244.447		    1083.801	     797.938	    -174.853		    1055.740	     766.129	    -231.184		    1495.299	     962.987	    -154.386		    1360.448	     949.699	     -96.588		    1474.673	     966.743	    -338.331		    1250.752	     951.826	    -164.681		    1366.130	     961.382	    -350.214		    1278.415	     959.435	    -340.023		    1556.083	     646.412	    -121.605		    1581.038	     465.566	    -168.018		    1475.058	     426.405	    -150.486		    1605.865	     363.177	    -264.488		    1619.646	     117.059	    -333.278		    1591.942	      68.856	    -403.439		    1646.676	      34.109	    -204.200		    1550.076	      40.230	    -231.971		    1602.854	      45.016	    -177.594		    1280.726	     591.109	    -244.565		    1323.852	     433.587	    -161.222		    1421.935	     438.748	    -133.339		    1373.583	     258.966	    -214.839		    1408.828	     110.033	    -356.716		    1480.064	      82.836	    -419.771		    1381.500	      42.040	    -218.620		    1459.756	      45.007	    -228.351		    1431.612	      32.308	    -177.222	
  15	    1390.503	    1677.856	    -193.160		    1469.866	    1612.147	    -167.710		    1475.145	    1557.573	    -270.367		    1304.343	    1607.368	    -188.867		    1318.699	    1550.828	    -278.934		    1373.426	    1404.669	    -309.600		    1371.599	    1179.199	    -364.085		    1371.328	    1305.664	    -142.900		    1358.945	    1138.997	    -116.546		    1493.162	    1302.217	    -170.444		    1499.801	    1333.495	    -339.055		    1607.895	    1161.914	    -319.919		    1629.978	    1059.359	    -304.787		    1555.590	    1044.460	    -324.573		    1667.765	     844.919	    -305.951		    1626.264	     832.312	    -231.796		    1655.624	     923.772	    -293.841		    1673.148	     758.904	    -236.885		    1686.708	     766.606	    -297.313		    1235.582	    1318.939	    -176.042		    1252.108	    1335.095	    -347.706		    1122.861	    1202.303	    -314.157		    1088.260	    1074.813	    -285.376		    1156.272	    1054.411	    -324.971		    1070.864	     850.781	    -256.364		    1108.386	     856.202	    -185.385		    1073.559	     949.426	    -245.545		    1081.576	     809.049	    -178.298		    1055.359	     778.643	    -236.540		    1487.691	     976.688	    -150.418		    1353.133	     963.907	     -92.531		    1466.978	     978.787	    -334.186		    1243.620	     965.594	    -160.867		    1358.641	     973.641	    -345.739		    1271.096	     971.890	    -335.184		    1549.230	     658.356	    -120.542		    1575.913	     478.243	    -168.879		    1470.434	     438.108	    -151.688		    1601.302	     373.900	    -264.780		    1616.186	     125.027	    -327.850		    1586.182	      78.946	    -398.491		    1646.470	      34.336	    -203.965		    1549.650	      40.406	    -230.763		    1602.710	      45.175	    -177.122		    1271.860	     603.784	    -244.581		    1317.569	     445.115	    -165.159		    1415.782	     449.908	    -138.945		    1366.292	     268.877	    -215.552		    1401.529	     114.607	    -353.188		    1472.953	      90.820	    -417.466		    1380.224	      41.403	    -217.707		    1458.192	      46.154	    -228.246		    1431.394	      32.346	    -176.980	
  16	    1385.950	    1690.174	    -190.505		    1464.971	    1623.859	    -165.997		    1469.866	    1570.801	    -269.375		    1299.360	    1620.290	    -187.075		    1313.366	    1565.033	    -277.979		    1367.409	    1416.874	    -309.381		    1364.700	    1191.413	    -361.475		    1364.953	    1319.951	    -142.546		    1351.954	    1153.766	    -114.280		    1486.809	    1316.207	    -169.405		    1493.517	    1345.588	    -338.334		    1600.117	    1174.344	    -317.238		    1622.921	    1072.725	    -302.472		    1548.480	    1057.909	    -322.028		    1660.174	     858.125	    -302.188		    1619.104	     845.975	    -227.836		    1648.322	     937.255	    -290.539		    1665.208	     771.926	    -233.041		    1678.423	     779.340	    -293.595		    1229.106	    1333.463	    -175.412		    1246.128	    1347.705	    -347.057		    1117.157	    1216.666	    -314.491		    1084.072	    1088.918	    -286.411		    1152.705	    1069.312	    -325.555		    1069.161	     864.744	    -258.279		    1105.272	     868.742	    -186.581		    1070.225	     963.491	    -246.613		    1079.774	     820.188	    -181.906		    1055.258	     791.546	    -241.817		    1480.235	     990.884	    -146.615		    1346.031	     978.791	     -88.607		    1459.395	     991.219	    -329.933		    1236.592	     980.021	    -157.092		    1351.382	     986.393	    -341.284		    1264.051	     984.910	    -330.384		    1542.100	     670.467	    -121.033		    1570.896	     491.482	    -169.642		    1466.246	     450.592	    -151.579		    1596.843	     384.766	    -264.933		    1612.814	     132.967	    -321.615		    1579.687	      89.225	    -392.486		    1646.234	      34.875	    -203.570		    1548.783	      40.805	    -228.754		    1602.777	      44.948	    -176.482		    1262.081	     616.910	    -244.232		    1309.727	     457.106	    -169.120		    1407.902	     461.672	    -144.940		    1357.442	     279.254	    -216.092		    1393.330	     119.340	    -349.323		    1464.697	      99.420	    -414.572		    1378.276	      40.459	    -217.150		    1455.552	      48.215	    -227.746		    1430.689	      32.496	    -176.474	
  17	    1381.107	    1702.272	    -187.789		    1459.675	    1635.304	    -164.432		    1464.282	    1583.893	    -268.452		    1294.143	    1632.909	    -185.242		    1307.680	    1578.980	    -276.972		    1361.180	    1429.102	    -309.110		    1357.932	    1203.757	    -358.850		    1358.459	    1334.387	    -142.338		    1345.044	    1168.749	    -111.969		    1480.375	    1330.449	    -168.534		    1486.988	    1357.841	    -337.618		    1593.406	    1187.661	    -315.504		    1616.020	    1086.191	    -300.186		    1541.531	    1071.456	    -319.483		    1652.670	     871.264	    -298.356		    1611.950	     859.707	    -223.755		    1641.159	     950.795	    -287.258		    1656.980	     784.764	    -229.215		    1669.898	     791.902	    -289.865		    1222.542	    1347.913	    -174.896		    1240.088	    1360.191	    -346.324		    1111.583	    1230.912	    -314.916		    1079.594	    1103.068	    -287.668		    1148.783	    1084.089	    -326.276		    1066.799	     878.576	    -259.946		    1101.891	     881.259	    -187.715		    1066.426	     977.682	    -247.688		    1078.225	     831.207	    -185.321		    1055.294	     804.398	    -246.962		    1473.055	    1005.257	    -142.863		    1339.109	     993.902	     -84.867		    1452.005	    1003.816	    -325.714		    1229.782	     994.613	    -153.388		    1344.361	     999.370	    -336.974		    1257.241	     998.250	    -325.750		    1536.212	     683.008	    -119.681		    1565.705	     504.742	    -170.677		    1461.887	     463.125	    -151.383		    1592.291	     395.255	    -265.022		    1609.279	     140.702	    -314.792		    1572.538	      99.497	    -385.473		    1645.172	      35.315	    -203.407		    1547.529	      41.853	    -225.208		    1602.910	      44.641	    -175.043		    1251.821	     630.218	    -243.655		    1300.691	     469.298	    -172.730		    1398.500	     473.858	    -150.625		    1347.504	     289.816	    -216.258		    1384.312	     124.366	    -345.036		    1455.624	     108.556	    -411.097		    1375.960	      39.515	    -215.934		    1452.172	      51.149	    -226.687		    1429.637	      32.718	    -175.586	
  18	    1375.859	    1713.928	    -185.201		    1454.140	    1646.438	    -162.878		    1458.451	    1596.556	    -267.576		    1288.617	    1645.044	    -183.437		    1301.800	    1592.380	    -275.961		    1354.775	    1441.097	    -308.856		    1351.348	    1216.025	    -356.289		    1351.821	    1348.730	    -142.247		    1338.229	    1183.644	    -109.696		    1473.803	    1344.747	    -167.658		    1480.369	    1370.075	    -336.884		    1586.753	    1200.969	    -313.881		    1609.285	    1099.584	    -297.937		    1534.701	    1084.915	    -316.919		    1645.367	     884.124	    -294.533		    1604.878	     873.271	    -219.695		    1634.229	     964.166	    -284.043		    1648.507	     797.192	    -225.341		    1661.194	     804.038	    -286.104		    1215.812	    1362.037	    -174.593		    1233.933	    1372.492	    -345.717		    1106.039	    1244.841	    -315.428		    1074.819	    1116.863	    -289.123		    1144.568	    1098.428	    -327.078		    1063.578	     891.825	    -261.271		    1098.051	     893.473	    -188.742		    1061.951	     991.552	    -248.834		    1076.672	     841.778	    -188.624		    1055.100	     816.659	    -251.624		    1466.089	    1019.468	    -139.377		    1332.406	    1008.740	     -81.329		    1444.897	    1016.369	    -321.578		    1222.974	    1009.051	    -149.587		    1337.540	    1012.447	    -332.962		    1250.607	    1011.677	    -321.486		    1530.683	     695.357	    -118.287		    1560.415	     517.566	    -171.761		    1457.240	     475.180	    -150.953		    1586.883	     404.993	    -264.851		    1605.531	     148.536	    -307.933		    1565.177	     109.695	    -378.007		    1643.756	      36.153	    -203.067		    1545.892	      44.254	    -219.531		    1603.391	      44.050	    -172.186		    1241.504	     643.549	    -242.987		    1290.883	     481.502	    -176.072		    1388.015	     485.948	    -155.489		    1336.708	     300.320	    -215.926		    1374.668	     129.754	    -340.355		    1445.834	     118.362	    -407.116		    1373.492	      38.382	    -214.654		    1448.331	      54.654	    -225.156		    1428.269	      32.999	    -174.434	
  19	    1370.214	    1725.088	    -182.793		    1448.355	    1657.183	    -161.460		    1452.353	    1608.595	    -266.757		    1282.774	    1656.450	    -181.652		    1295.639	    1604.955	    -274.817		    1348.278	    1452.737	    -308.488		    1344.982	    1227.999	    -353.845		    1345.173	    1362.620	    -142.071		    1331.589	    1198.092	    -107.448		    1467.244	    1358.907	    -166.617		    1473.725	    1382.048	    -336.004		    1580.142	    1214.077	    -312.255		    1602.707	    1112.659	    -295.749		    1528.019	    1098.140	    -314.420		    1638.267	     896.553	    -290.571		    1597.981	     886.480	    -215.617		    1627.536	     977.206	    -280.905		    1639.805	     809.105	    -221.473		    1652.366	     815.693	    -282.182		    1209.109	    1375.532	    -174.328		    1227.944	    1384.210	    -344.937		    1100.408	    1258.225	    -316.253		    1069.856	    1130.039	    -290.633		    1140.001	    1112.051	    -327.836		    1059.612	     904.161	    -262.369		    1093.828	     905.078	    -189.669		    1056.964	    1004.736	    -250.078		    1075.105	     851.843	    -191.660		    1054.879	     828.130	    -254.824		    1459.372	    1033.140	    -136.018		    1325.916	    1022.939	     -78.001		    1438.083	    1028.755	    -317.561		    1216.520	    1022.950	    -146.331		    1331.020	    1025.374	    -329.232		    1244.165	    1024.900	    -317.584		    1525.404	     707.237	    -117.171		    1554.411	     529.206	    -173.096		    1452.639	     486.444	    -149.845		    1579.945	     414.038	    -264.378		    1601.486	     156.629	    -301.477		    1557.713	     119.828	    -370.753		    1641.969	      37.843	    -202.291		    1544.547	      48.850	    -212.093		    1604.791	      43.234	    -168.210		    1231.538	     656.656	    -242.530		    1280.698	     493.421	    -179.013		    1376.958	     496.805	    -158.952		    1325.348	     310.576	    -215.006		    1364.771	     135.229	    -335.176		    1435.270	     128.451	    -402.697		    1370.577	      36.825	    -213.123		    1443.648	      58.892	    -222.461		    1426.465	      33.300	    -172.909	
  20	    1364.131	    1735.695	    -180.645		    1442.248	    1667.546	    -160.126		    1446.000	    1619.957	    -265.882		    1276.589	    1667.173	    -179.864		    1288.534	    1616.625	    -274.152		    1341.774	    1463.944	    -307.919		    1338.775	    1239.463	    -351.480		    1338.513	    1375.896	    -141.685		    1325.117	    1211.856	    -105.333		    1460.696	    1372.672	    -165.351		    1467.022	    1393.674	    -334.895		    1573.598	    1226.825	    -310.648		    1596.293	    1125.341	    -293.614		    1521.494	    1110.952	    -311.984		    1631.467	     908.545	    -286.504		    1591.148	     899.346	    -211.552		    1621.079	     989.869	    -277.744		    1630.902	     820.583	    -217.602		    1643.486	     826.871	    -278.184		    1202.318	    1388.263	    -173.987		    1221.961	    1395.374	    -344.128		    1094.809	    1270.814	    -317.209		    1064.957	    1142.268	    -292.150		    1135.201	    1124.662	    -328.384		    1054.954	     915.581	    -263.421		    1089.207	     916.102	    -190.576		    1051.387	    1017.019	    -251.239		    1073.353	     861.504	    -194.500		    1053.557	     838.770	    -258.814		    1452.743	    1046.126	    -132.893		    1319.521	    1036.375	     -74.928		    1431.561	    1040.839	    -313.732		    1210.081	    1036.316	    -143.182		    1324.713	    1037.997	    -325.772		    1237.883	    1037.712	    -314.197		    1520.349	     718.564	    -116.143		    1547.945	     539.915	    -173.972		    1447.754	     496.848	    -147.894		    1573.050	     423.171	    -263.523		    1596.821	     165.207	    -295.768		    1550.093	     130.005	    -364.017		    1640.034	      41.218	    -200.999		    1543.265	      55.108	    -204.714		    1606.076	      42.657	    -164.542		    1221.942	     669.330	    -242.302		    1270.161	     504.825	    -181.250		    1366.452	     507.259	    -158.787		    1313.619	     320.526	    -213.570		    1353.643	     140.959	    -329.546		    1423.709	     138.474	    -397.888		    1367.192	      34.576	    -211.246		    1437.484	      64.041	    -219.213		    1423.861	      33.632	    -171.044	
